"date","geography","geography code","Rural Urban","Year Last Worked: All categories: Year last worked; measures: Value","Year Last Worked: In employment; measures: Value","Year Last Worked: Not in employment: Total; measures: Value","Year Last Worked: Last worked in 2011; measures: Value","Year Last Worked: Last worked in 2010; measures: Value","Year Last Worked: Last worked in 2009; measures: Value","Year Last Worked: Last worked in 2008; measures: Value","Year Last Worked: Last worked in 2007; measures: Value","Year Last Worked: Last worked in 2006; measures: Value","Year Last Worked: Last worked in 2001 - 2005; measures: Value","Year Last Worked: Last worked before 2001; measures: Value","Year Last Worked: Never worked; measures: Value"
"2011","Rochdale","E08000005","Urban (total)",150755,89370,61385,1734,6652,4253,3273,2514,2383,8758,14616,17202
"2011","Rochdale","E08000005","Urban major conurbation",148368,87748,60620,1710,6571,4193,3226,2461,2350,8625,14428,17056
"2011","Rochdale","E08000005","Urban minor conurbation",0,0,0,0,0,0,0,0,0,0,0,0
"2011","Rochdale","E08000005","Urban city and town",2387,1622,765,24,81,60,47,53,33,133,188,146
"2011","Rochdale","E08000005","Urban city and town in a sparse setting",0,0,0,0,0,0,0,0,0,0,0,0
"2011","Rochdale","E08000005","Rural (total)",1987,1383,604,19,63,52,23,37,24,110,187,89
"2011","Rochdale","E08000005","Rural town and fringe",382,246,136,2,14,7,7,9,9,24,44,20
"2011","Rochdale","E08000005","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0,0,0,0,0,0
"2011","Rochdale","E08000005","Rural village",420,289,131,4,12,14,9,9,2,34,33,14
"2011","Rochdale","E08000005","Rural village in a sparse setting",0,0,0,0,0,0,0,0,0,0,0,0
"2011","Rochdale","E08000005","Rural hamlet and isolated dwellings",1185,848,337,13,37,31,7,19,13,52,110,55
"2011","Rochdale","E08000005","Rural hamlet and isolated dwellings in a sparse setting",0,0,0,0,0,0,0,0,0,0,0,0
"2011","Salford","E08000006","Total",173117,106904,66213,2200,8493,5064,3745,2666,2317,8705,16727,16296
"2011","Salford","E08000006","Urban (total)",172903,106759,66144,2198,8484,5059,3742,2664,2313,8691,16707,16286
"2011","Salford","E08000006","Urban major conurbation",172903,106759,66144,2198,8484,5059,3742,2664,2313,8691,16707,16286
"2011","Salford","E08000006","Urban minor conurbation",0,0,0,0,0,0,0,0,0,0,0,0
"2011","Salford","E08000006","Urban city and town",0,0,0,0,0,0,0,0,0,0,0,0
"2011","Salford","E08000006","Urban city and town in a sparse setting",0,0,0,0,0,0,0,0,0,0,0,0
"2011","Salford","E08000006","Rural (total)",214,145,69,2,9,5,3,2,4,14,20,10
"2011","Salford","E08000006","Rural town and fringe",0,0,0,0,0,0,0,0,0,0,0,0
"2011","Salford","E08000006","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0,0,0,0,0,0
"2011","Salford","E08000006","Rural village",0,0,0,0,0,0,0,0,0,0,0,0
"2011","Salford","E08000006","Rural village in a sparse setting",0,0,0,0,0,0,0,0,0,0,0,0
"2011","Salford","E08000006","Rural hamlet and isolated dwellings",214,145,69,2,9,5,3,2,4,14,20,10
"2011","Salford","E08000006","Rural hamlet and isolated dwellings in a sparse setting",0,0,0,0,0,0,0,0,0,0,0,0
"2011","Stockport","E08000007","Total",205310,137130,68180,2275,8164,5509,4250,3303,3065,11352,17662,12600
"2011","Stockport","E08000007","Urban (total)",204326,136460,67866,2263,8130,5475,4224,3284,3050,11292,17579,12569
"2011","Stockport","E08000007","Urban major conurbation",199071,133088,65983,2206,7922,5339,4088,3185,2970,10931,16974,12368
"2011","Stockport","E08000007","Urban minor conurbation",0,0,0,0,0,0,0,0,0,0,0,0
"2011","Stockport","E08000007","Urban city and town",5255,3372,1883,57,208,136,136,99,80,361,605,201
"2011","Stockport","E08000007","Urban city and town in a sparse setting",0,0,0,0,0,0,0,0,0,0,0,0
"2011","Stockport","E08000007","Rural (total)",984,670,314,12,34,34,26,19,15,60,83,31
"2011","Stockport","E08000007","Rural town and fringe",0,0,0,0,0,0,0,0,0,0,0,0
"2011","Stockport","E08000007","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0,0,0,0,0,0
"2011","Stockport","E08000007","Rural village",0,0,0,0,0,0,0,0,0,0,0,0
"2011","Stockport","E08000007","Rural village in a sparse setting",0,0,0,0,0,0,0,0,0,0,0,0
"2011","Stockport","E08000007","Rural hamlet and isolated dwellings",984,670,314,12,34,34,26,19,15,60,83,31
"2011","Stockport","E08000007","Rural hamlet and isolated dwellings in a sparse setting",0,0,0,0,0,0,0,0,0,0,0,0
"2011","Tameside","E08000008","Total",161459,101892,59567,1694,6617,4600,3498,2759,2471,9425,15936,12567
"2011","Tameside","E08000008","Urban (total)",160954,101523,59431,1686,6602,4589,3488,2752,2463,9416,15899,12536
"2011","Tameside","E08000008","Urban major conurbation",159346,100393,58953,1671,6542,4546,3455,2731,2437,9337,15772,12462
"2011","Tameside","E08000008","Urban minor conurbation",0,0,0,0,0,0,0,0,0,0,0,0
"2011","Tameside","E08000008","Urban city and town",1608,1130,478,15,60,43,33,21,26,79,127,74
"2011","Tameside","E08000008","Urban city and town in a sparse setting",0,0,0,0,0,0,0,0,0,0,0,0
"2011","Tameside","E08000008","Rural (total)",505,369,136,8,15,11,10,7,8,9,37,31
"2011","Tameside","E08000008","Rural town and fringe",0,0,0,0,0,0,0,0,0,0,0,0
"2011","Tameside","E08000008","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0,0,0,0,0,0
"2011","Tameside","E08000008","Rural village",0,0,0,0,0,0,0,0,0,0,0,0
"2011","Tameside","E08000008","Rural village in a sparse setting",0,0,0,0,0,0,0,0,0,0,0,0
"2011","Tameside","E08000008","Rural hamlet and isolated dwellings",505,369,136,8,15,11,10,7,8,9,37,31
"2011","Tameside","E08000008","Rural hamlet and isolated dwellings in a sparse setting",0,0,0,0,0,0,0,0,0,0,0,0
"2011","Trafford","E08000009","Total",162806,110912,51894,1760,6213,4031,3085,2370,2106,8126,13211,10992
"2011","Trafford","E08000009","Urban (total)",162208,110492,51716,1754,6192,4020,3075,2361,2100,8099,13152,10963
"2011","Trafford","E08000009","Urban major conurbation",159019,108414,50605,1725,6059,3960,3023,2320,2057,7939,12866,10656
"2011","Trafford","E08000009","Urban minor conurbation",0,0,0,0,0,0,0,0,0,0,0,0
"2011","Trafford","E08000009","Urban city and town",3189,2078,1111,29,133,60,52,41,43,160,286,307
"2011","Trafford","E08000009","Urban city and town in a sparse setting",0,0,0,0,0,0,0,0,0,0,0,0
"2011","Trafford","E08000009","Rural (total)",598,420,178,6,21,11,10,9,6,27,59,29
"2011","Trafford","E08000009","Rural town and fringe",0,0,0,0,0,0,0,0,0,0,0,0
"2011","Trafford","E08000009","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0,0,0,0,0,0
"2011","Trafford","E08000009","Rural village",436,308,128,4,20,4,7,4,5,20,41,23
"2011","Trafford","E08000009","Rural village in a sparse setting",0,0,0,0,0,0,0,0,0,0,0,0
"2011","Trafford","E08000009","Rural hamlet and isolated dwellings",162,112,50,2,1,7,3,5,1,7,18,6
"2011","Trafford","E08000009","Rural hamlet and isolated dwellings in a sparse setting",0,0,0,0,0,0,0,0,0,0,0,0
"2011","Wigan","E08000010","Total",236495,149908,86587,2370,9215,6383,5096,3876,3444,13477,27975,14751
"2011","Wigan","E08000010","Urban (total)",227887,144911,82976,2280,8827,6160,4894,3723,3318,12913,26779,14082
"2011","Wigan","E08000010","Urban major conurbation",223517,141987,81530,2240,8686,6042,4811,3653,3255,12641,26279,13923
"2011","Wigan","E08000010","Urban minor conurbation",0,0,0,0,0,0,0,0,0,0,0,0
"2011","Wigan","E08000010","Urban city and town",4370,2924,1446,40,141,118,83,70,63,272,500,159
"2011","Wigan","E08000010","Urban city and town in a sparse setting",0,0,0,0,0,0,0,0,0,0,0,0
"2011","Wigan","E08000010","Rural (total)",8608,4997,3611,90,388,223,202,153,126,564,1196,669
"2011","Wigan","E08000010","Rural town and fringe",5825,3269,2556,56,274,153,143,121,100,427,872,410
"2011","Wigan","E08000010","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0,0,0,0,0,0
"2011","Wigan","E08000010","Rural village",1818,1033,785,24,82,47,46,25,20,99,224,218
"2011","Wigan","E08000010","Rural village in a sparse setting",0,0,0,0,0,0,0,0,0,0,0,0
"2011","Wigan","E08000010","Rural hamlet and isolated dwellings",965,695,270,10,32,23,13,7,6,38,100,41
"2011","Wigan","E08000010","Rural hamlet and isolated dwellings in a sparse setting",0,0,0,0,0,0,0,0,0,0,0,0
"2011","Lancashire","E10000017","Total",859130,546208,312922,10297,39048,23252,17814,13871,12729,49470,84974,61467
"2011","Lancashire","E10000017","Urban (total)",678595,427850,250745,8247,30956,18633,14198,10932,9988,38906,67445,51440
"2011","Lancashire","E10000017","Urban major conurbation",30336,18569,11767,349,1292,844,660,508,467,1754,3304,2589
"2011","Lancashire","E10000017","Urban minor conurbation",0,0,0,0,0,0,0,0,0,0,0,0
"2011","Lancashire","E10000017","Urban city and town",648259,409281,238978,7898,29664,17789,13538,10424,9521,37152,64141,48851
"2011","Lancashire","E10000017","Urban city and town in a sparse setting",0,0,0,0,0,0,0,0,0,0,0,0
"2011","Lancashire","E10000017","Rural (total)",180535,118358,62177,2050,8092,4619,3616,2939,2741,10564,17529,10027
"2011","Lancashire","E10000017","Rural town and fringe",95364,63237,32127,993,3702,2453,1909,1564,1442,5796,9698,4570
"2011","Lancashire","E10000017","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0,0,0,0,0,0
"2011","Lancashire","E10000017","Rural village",41634,27289,14345,349,1537,1093,906,786,717,2713,4240,2004
"2011","Lancashire","E10000017","Rural village in a sparse setting",0,0,0,0,0,0,0,0,0,0,0,0
"2011","Lancashire","E10000017","Rural hamlet and isolated dwellings",43208,27600,15608,707,2843,1067,797,583,581,2031,3556,3443
"2011","Lancashire","E10000017","Rural hamlet and isolated dwellings in a sparse setting",329,232,97,1,10,6,4,6,1,24,35,10
"2011","Knowsley","E08000011","Total",106155,61691,44464,1228,4385,2785,2099,1434,1429,5312,14067,11725
"2011","Knowsley","E08000011","Urban (total)",105417,61325,44092,1223,4353,2764,2082,1425,1417,5261,13920,11647
"2011","Knowsley","E08000011","Urban major conurbation",102224,59506,42718,1192,4219,2675,2023,1378,1368,5061,13401,11401
"2011","Knowsley","E08000011","Urban minor conurbation",0,0,0,0,0,0,0,0,0,0,0,0
"2011","Knowsley","E08000011","Urban city and town",3193,1819,1374,31,134,89,59,47,49,200,519,246
"2011","Knowsley","E08000011","Urban city and town in a sparse setting",0,0,0,0,0,0,0,0,0,0,0,0
"2011","Knowsley","E08000011","Rural (total)",738,366,372,5,32,21,17,9,12,51,147,78
"2011","Knowsley","E08000011","Rural town and fringe",210,76,134,2,10,6,2,3,4,11,42,54
"2011","Knowsley","E08000011","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0,0,0,0,0,0
"2011","Knowsley","E08000011","Rural village",0,0,0,0,0,0,0,0,0,0,0,0
"2011","Knowsley","E08000011","Rural village in a sparse setting",0,0,0,0,0,0,0,0,0,0,0,0
"2011","Knowsley","E08000011","Rural hamlet and isolated dwellings",528,290,238,3,22,15,15,6,8,40,105,24
"2011","Knowsley","E08000011","Rural hamlet and isolated dwellings in a sparse setting",0,0,0,0,0,0,0,0,0,0,0,0
"2011","Liverpool","E08000012","Total",356876,196630,160246,6243,23915,11366,7707,4878,4451,15912,39635,46139
"2011","Liverpool","E08000012","Urban (total)",356876,196630,160246,6243,23915,11366,7707,4878,4451,15912,39635,46139
"2011","Liverpool","E08000012","Urban major conurbation",356876,196630,160246,6243,23915,11366,7707,4878,4451,15912,39635,46139
"2011","Liverpool","E08000012","Urban minor conurbation",0,0,0,0,0,0,0,0,0,0,0,0
"2011","Liverpool","E08000012","Urban city and town",0,0,0,0,0,0,0,0,0,0,0,0
"2011","Liverpool","E08000012","Urban city and town in a sparse setting",0,0,0,0,0,0,0,0,0,0,0,0
"2011","Liverpool","E08000012","Rural (total)",0,0,0,0,0,0,0,0,0,0,0,0
"2011","Liverpool","E08000012","Rural town and fringe",0,0,0,0,0,0,0,0,0,0,0,0
"2011","Liverpool","E08000012","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0,0,0,0,0,0
"2011","Liverpool","E08000012","Rural village",0,0,0,0,0,0,0,0,0,0,0,0
"2011","Liverpool","E08000012","Rural village in a sparse setting",0,0,0,0,0,0,0,0,0,0,0,0
"2011","Liverpool","E08000012","Rural hamlet and isolated dwellings",0,0,0,0,0,0,0,0,0,0,0,0
"2011","Liverpool","E08000012","Rural hamlet and isolated dwellings in a sparse setting",0,0,0,0,0,0,0,0,0,0,0,0
"2011","Sefton","E08000014","Total",198197,121919,76278,2086,8384,5593,4078,3022,2972,11742,23800,14601
"2011","Sefton","E08000014","Urban (total)",195121,119937,75184,2054,8263,5507,4003,2980,2924,11563,23463,14427
"2011","Sefton","E08000014","Urban major conurbation",113162,68683,44479,1209,4874,3258,2311,1648,1570,6249,13747,9613
"2011","Sefton","E08000014","Urban minor conurbation",0,0,0,0,0,0,0,0,0,0,0,0
"2011","Sefton","E08000014","Urban city and town",81959,51254,30705,845,3389,2249,1692,1332,1354,5314,9716,4814
"2011","Sefton","E08000014","Urban city and town in a sparse setting",0,0,0,0,0,0,0,0,0,0,0,0
"2011","Sefton","E08000014","Rural (total)",3076,1982,1094,32,121,86,75,42,48,179,337,174
"2011","Sefton","E08000014","Rural town and fringe",1619,1039,580,19,69,49,25,23,25,97,184,89
"2011","Sefton","E08000014","Rural town and fringe in a sparse setting",0,0,0,0,0,0,0,0,0,0,0,0
"2011","Sefton","E08000014","Rural village",832,537,295,6,32,27,27,10,12,47,84,50
"2011","Sefton","E08000014","Rural village in a sparse setting",0,0,0,0,0,0,0,0,0,0,0,0
"2011","Sefton","E08000014","Rural hamlet and isolated dwellings",625,406,219,7,20,10,23,9,11,35,69,35
"2011","Sefton","E08000014","Rural hamlet and isolated dwellings in a sparse setting",0,0,0,0,0,0,0,0,0,0,0,0
"2011","St. Helens","E08000013","Total",129584,78580,51004,1316,4984,3514,2742,2076,1894,7366,16901,10211
"2011","St. Helens","E08000013","Urban (total)",122228,74015,48213,1258,4734,3330,2587,1950,1775,6873,15905,9801
"2011","St. Helens","E08000013","Urban major conurbation",116987,70810,46177,1202,4558,3198,2482,1844,1677,6502,15181,9533
"2011","St. Helens","E08000013","Urban minor conurbation",0,0,0,0,0,0,0,0,0,0,0,0
